original_rule_id,retry_decision,promotion_ready,rule_object,constraint_scope,applies_to,operator,value,unit,condition,original_evidence_id,retry_evidence_id,retry_evidence_page,retry_support_gaps,promotion_risk_flags,promotion_recommendation,retry_evidence_quote,rule_sentence
calgary_rcg_089,review_needed,False,permitted_use,floodway_existing_use_continuation,existing approved use,permitted,,,"For parcels located in the floodway on which a building existed and the use of that parcel was approved as of September 9, 1985, provided that the use is listed in the land use district that the parcel is designated",calgary_generic_graph_pack_022__page_0139__local_004,calgary_generic_graph_pack_086__page_0405__local_003,405,pipeline5_text_candidate_requires_review; text_condition_not_supported; applies_to_not_supported,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"(2) Parcels designated R-C1Ls are intended to accommodate a 12P2010, Secondary Suite as a permitted use on the same parcel as a 24P2014, 24P2018 Single Detached Dwelling. PART 5 - DIVISION 2: R-C1L & R-C1Ls Division 2: Residential – Contextual Large Parcel...","existing approved use: permitted use for floodway existing use continuation is permitted when For parcels located in the floodway on which a building existed and the use of that parcel was approved as of September 9, 1985, provided that the use is listed in the land use district that the parcel is designated."
calgary_rcg_093,review_needed,False,permitted_use,rc1ls_secondary_suite_permitted,Secondary Suite,permitted,,,"on parcels designated R-C1Ls, on the same parcel as a Single Detached Dwelling",calgary_generic_graph_pack_086__page_0405__local_003,calgary_generic_graph_pack_014__page_0093__local_004,93,pipeline5_text_candidate_requires_review,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"(s) a Secondary Suite, when listed as a permitted use in the 26P2015, district, for which an application for a permit pursuant to the 5P2017 Building Permit Bylaw has been received; building as a temporary polling station, returning offices’ headquarters, F...","Secondary Suite: permitted use for rc1ls secondary suite permitted is permitted when on parcels designated R-C1Ls, on the same parcel as a Single Detached Dwelling."
calgary_rcg_094,review_needed,False,permitted_use,discretionary_use_backyard_suite,Backyard Suite,permitted,,,Discretionary use in the Residential – Contextual Large Parcel One Dwelling District,calgary_generic_graph_pack_088__page_0405__local_006,calgary_generic_graph_pack_091__page_0406__local_004,406,upstream_extraction_requested_review; pipeline5_text_candidate_requires_review,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"370 Rules 370 In addition to the rules in this District, all uses in this District must comply with: (a) the General Rules for Low Density Residential Land Use Districts referenced in Part 5, Division 1; (b) the Rules Governing All Districts referenced in P...",Backyard Suite: permitted use for discretionary use backyard suite is permitted when Discretionary use in the Residential – Contextual Large Parcel One Dwelling District.
calgary_rcg_095,review_needed,False,permitted_use,discretionary_use_secondary_suite,Secondary Suite,permitted,,,Discretionary use in the Residential – Contextual Large Parcel One Dwelling District,calgary_generic_graph_pack_088__page_0405__local_006,calgary_generic_graph_pack_014__page_0093__local_004,93,upstream_extraction_requested_review; pipeline5_text_candidate_requires_review,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"(s) a Secondary Suite, when listed as a permitted use in the 26P2015, district, for which an application for a permit pursuant to the 5P2017 Building Permit Bylaw has been received; building as a temporary polling station, returning offices’ headquarters, F...",Secondary Suite: permitted use for discretionary use secondary suite is permitted when Discretionary use in the Residential – Contextual Large Parcel One Dwelling District.
calgary_rcg_096,review_needed,False,permitted_use,rc1l_rc1ls_secondary_suite,Secondary Suite,permitted,,,PART 5 - DIVISION 2: R-C1L & R-C1Ls,calgary_generic_graph_pack_094__page_0406__local_003,calgary_generic_graph_pack_014__page_0093__local_004,93,upstream_extraction_requested_review; pipeline5_text_candidate_requires_review,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"(s) a Secondary Suite, when listed as a permitted use in the 26P2015, district, for which an application for a permit pursuant to the 5P2017 Building Permit Bylaw has been received; building as a temporary polling station, returning offices’ headquarters, F...",Secondary Suite: permitted use for rc1l rc1ls secondary suite is permitted when PART 5 - DIVISION 2: R-C1L & R-C1Ls.
calgary_rcg_097,review_needed,False,permitted_use,rc1l_rc1ls_backyard_suite,Backyard Suite,permitted,,,PART 5 - DIVISION 2: R-C1L & R-C1Ls,calgary_generic_graph_pack_094__page_0406__local_003,calgary_generic_graph_pack_091__page_0406__local_004,406,upstream_extraction_requested_review; pipeline5_text_candidate_requires_review,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"370 Rules 370 In addition to the rules in this District, all uses in this District must comply with: (a) the General Rules for Low Density Residential Land Use Districts referenced in Part 5, Division 1; (b) the Rules Governing All Districts referenced in P...",Backyard Suite: permitted use for rc1l rc1ls backyard suite is permitted when PART 5 - DIVISION 2: R-C1L & R-C1Ls.
calgary_rcg_098,review_needed,False,permitted_use,secondary_suite_permitted_use_r_c1s,Secondary Suite,permitted,,,"On parcels designated R-C1s, on the same parcel as a Single Detached Dwelling",calgary_generic_graph_pack_095__page_0411__local_003,calgary_generic_graph_pack_014__page_0093__local_004,93,upstream_extraction_requested_review; pipeline5_text_candidate_requires_review,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"(s) a Secondary Suite, when listed as a permitted use in the 26P2015, district, for which an application for a permit pursuant to the 5P2017 Building Permit Bylaw has been received; building as a temporary polling station, returning offices’ headquarters, F...","Secondary Suite: permitted use for secondary suite permitted use r c1s is permitted when On parcels designated R-C1s, on the same parcel as a Single Detached Dwelling."
calgary_rcg_099,review_needed,False,permitted_use,rc1s_permitted_use_secondary_suite,Secondary Suite,permitted,,,For parcels designated R-C1s,calgary_generic_graph_pack_102__page_0413__local_003,calgary_generic_graph_pack_014__page_0093__local_004,93,upstream_extraction_requested_review; pipeline5_text_candidate_requires_review,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"(s) a Secondary Suite, when listed as a permitted use in the 26P2015, district, for which an application for a permit pursuant to the 5P2017 Building Permit Bylaw has been received; building as a temporary polling station, returning offices’ headquarters, F...",Secondary Suite: permitted use for rc1s permitted use secondary suite is permitted when For parcels designated R-C1s.
calgary_rcg_100,review_needed,False,permitted_use,rc1s_permitted_use_backyard_suite,Backyard Suite,permitted,,,For parcels designated R-C1s,calgary_generic_graph_pack_102__page_0413__local_003,calgary_generic_graph_pack_091__page_0406__local_004,406,upstream_extraction_requested_review; pipeline5_text_candidate_requires_review,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"370 Rules 370 In addition to the rules in this District, all uses in this District must comply with: (a) the General Rules for Low Density Residential Land Use Districts referenced in Part 5, Division 1; (b) the Rules Governing All Districts referenced in P...",Backyard Suite: permitted use for rc1s permitted use backyard suite is permitted when For parcels designated R-C1s.
calgary_rcg_101,review_needed,False,permitted_use,calgary_generic_graph_pack_107__page_0419__local_006_backyard_suite,Backyard Suite,permitted,,,Discretionary use in the Residential – Contextual Narrow Parcel One Dwelling District,calgary_generic_graph_pack_107__page_0419__local_006,calgary_generic_graph_pack_091__page_0406__local_004,406,pipeline5_text_candidate_requires_review,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"370 Rules 370 In addition to the rules in this District, all uses in this District must comply with: (a) the General Rules for Low Density Residential Land Use Districts referenced in Part 5, Division 1; (b) the Rules Governing All Districts referenced in P...",Backyard Suite: permitted use for calgary generic graph pack 107  page 0419  local 006 backyard suite is permitted when Discretionary use in the Residential – Contextual Narrow Parcel One Dwelling District.
calgary_rcg_102,review_needed,False,permitted_use,calgary_generic_graph_pack_111_sec_425_1_f1,Secondary Suite,permitted,,,In the Residential – Contextual One / Two Dwelling District,calgary_generic_graph_pack_111__page_0427__local_004,calgary_generic_graph_pack_014__page_0093__local_004,93,pipeline5_text_candidate_requires_review,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"(s) a Secondary Suite, when listed as a permitted use in the 26P2015, district, for which an application for a permit pursuant to the 5P2017 Building Permit Bylaw has been received; building as a temporary polling station, returning offices’ headquarters, F...",Secondary Suite: permitted use for calgary generic graph pack 111 sec 425 1 f1 is permitted when In the Residential – Contextual One / Two Dwelling District.
calgary_rcg_103,review_needed,False,permitted_use,backyard_suite_discretionary_use,Backyard Suite,permitted,,,Discretionary use in the Residential – Contextual One / Two Dwelling District,calgary_generic_graph_pack_112__page_0427__local_006,calgary_generic_graph_pack_091__page_0406__local_004,406,pipeline5_text_candidate_requires_review,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"370 Rules 370 In addition to the rules in this District, all uses in this District must comply with: (a) the General Rules for Low Density Residential Land Use Districts referenced in Part 5, Division 1; (b) the Rules Governing All Districts referenced in P...",Backyard Suite: permitted use for backyard suite discretionary use is permitted when Discretionary use in the Residential – Contextual One / Two Dwelling District.
calgary_rcg_104,review_needed,False,permitted_use,calgary_generic_graph_pack_121__page_0437__local_005_backyard_suite,Backyard Suite,permitted,,,Discretionary use in the Residential – One Dwelling District,calgary_generic_graph_pack_121__page_0437__local_005,calgary_generic_graph_pack_091__page_0406__local_004,406,pipeline5_text_candidate_requires_review,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"370 Rules 370 In addition to the rules in this District, all uses in this District must comply with: (a) the General Rules for Low Density Residential Land Use Districts referenced in Part 5, Division 1; (b) the Rules Governing All Districts referenced in P...",Backyard Suite: permitted use for calgary generic graph pack 121  page 0437  local 005 backyard suite is permitted when Discretionary use in the Residential – One Dwelling District.
calgary_rcg_105,review_needed,False,permitted_use,secondary_suite_permitted,Secondary Suite,permitted,,,In R-1 & R-1s districts,calgary_generic_graph_pack_126__page_0438__local_003,calgary_generic_graph_pack_014__page_0093__local_004,93,upstream_extraction_requested_review; pipeline5_text_candidate_requires_review,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"(s) a Secondary Suite, when listed as a permitted use in the 26P2015, district, for which an application for a permit pursuant to the 5P2017 Building Permit Bylaw has been received; building as a temporary polling station, returning offices’ headquarters, F...",Secondary Suite: permitted use for secondary suite permitted is permitted when In R-1 & R-1s districts.
calgary_rcg_106,review_needed,False,permitted_use,backyard_suite_permitted,Backyard Suite,permitted,,,"In R-1 & R-1s districts, amended by 24P2014",calgary_generic_graph_pack_126__page_0438__local_003,calgary_generic_graph_pack_091__page_0406__local_004,406,upstream_extraction_requested_review; pipeline5_text_candidate_requires_review,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"370 Rules 370 In addition to the rules in this District, all uses in this District must comply with: (a) the General Rules for Low Density Residential Land Use Districts referenced in Part 5, Division 1; (b) the Rules Governing All Districts referenced in P...","Backyard Suite: permitted use for backyard suite permitted is permitted when In R-1 & R-1s districts, amended by 24P2014."
calgary_rcg_107,review_needed,False,permitted_use,discretionary_use_backyard_suite,Backyard Suite,permitted,,,Discretionary use in the Residential – Narrow Parcel One Dwelling District,calgary_generic_graph_pack_128__page_0441__local_005,calgary_generic_graph_pack_091__page_0406__local_004,406,pipeline5_text_candidate_requires_review,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"370 Rules 370 In addition to the rules in this District, all uses in this District must comply with: (a) the General Rules for Low Density Residential Land Use Districts referenced in Part 5, Division 1; (b) the Rules Governing All Districts referenced in P...",Backyard Suite: permitted use for discretionary use backyard suite is permitted when Discretionary use in the Residential – Narrow Parcel One Dwelling District.
calgary_rcg_108,review_needed,False,permitted_use,discretionary_use_secondary_suite,Secondary Suite,permitted,,,Discretionary use in the Residential – Narrow Parcel One Dwelling District,calgary_generic_graph_pack_128__page_0441__local_006,calgary_generic_graph_pack_014__page_0093__local_004,93,pipeline5_text_candidate_requires_review,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"(s) a Secondary Suite, when listed as a permitted use in the 26P2015, district, for which an application for a permit pursuant to the 5P2017 Building Permit Bylaw has been received; building as a temporary polling station, returning offices’ headquarters, F...",Secondary Suite: permitted use for discretionary use secondary suite is permitted when Discretionary use in the Residential – Narrow Parcel One Dwelling District.
calgary_rcg_109,review_needed,False,permitted_use,secondary_suite_permitted_use,Secondary Suite,permitted,,,In the Residential – One /Two Dwelling District,calgary_generic_graph_pack_132__page_0447__local_004,calgary_generic_graph_pack_014__page_0093__local_004,93,pipeline5_text_candidate_requires_review,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"(s) a Secondary Suite, when listed as a permitted use in the 26P2015, district, for which an application for a permit pursuant to the 5P2017 Building Permit Bylaw has been received; building as a temporary polling station, returning offices’ headquarters, F...",Secondary Suite: permitted use for secondary suite permitted use is permitted when In the Residential – One /Two Dwelling District.
calgary_rcg_110,review_needed,False,permitted_use,calgary_generic_graph_pack_133_backyard_suite_discretionary,Backyard Suite,permitted,,,Discretionary use in the Residential – One / Two Dwelling District,calgary_generic_graph_pack_133__page_0447__local_006,calgary_generic_graph_pack_091__page_0406__local_004,406,pipeline5_text_candidate_requires_review,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"370 Rules 370 In addition to the rules in this District, all uses in this District must comply with: (a) the General Rules for Low Density Residential Land Use Districts referenced in Part 5, Division 1; (b) the Rules Governing All Districts referenced in P...",Backyard Suite: permitted use for calgary generic graph pack 133 backyard suite discretionary is permitted when Discretionary use in the Residential – One / Two Dwelling District.
calgary_rcg_111,review_needed,False,permitted_use,calgary_generic_graph_pack_141_page_0453_local_005_secondary_suite,Secondary Suite,permitted,,,In the Residential – Low Density Multiple Dwelling District,calgary_generic_graph_pack_141__page_0453__local_005,calgary_generic_graph_pack_014__page_0093__local_004,93,pipeline5_text_candidate_requires_review,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"(s) a Secondary Suite, when listed as a permitted use in the 26P2015, district, for which an application for a permit pursuant to the 5P2017 Building Permit Bylaw has been received; building as a temporary polling station, returning offices’ headquarters, F...",Secondary Suite: permitted use for calgary generic graph pack 141 page 0453 local 005 secondary suite is permitted when In the Residential – Low Density Multiple Dwelling District.
calgary_rcg_112,review_needed,False,permitted_use,calgary_generic_graph_pack_142_page_0453_local_006_backyard_suite,Backyard Suite,permitted,,,Discretionary use in the Residential – Low Density Multiple Dwelling District where there is more than one main residential building,calgary_generic_graph_pack_142__page_0453__local_006,calgary_generic_graph_pack_091__page_0406__local_004,406,pipeline5_text_candidate_requires_review,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"370 Rules 370 In addition to the rules in this District, all uses in this District must comply with: (a) the General Rules for Low Density Residential Land Use Districts referenced in Part 5, Division 1; (b) the Rules Governing All Districts referenced in P...",Backyard Suite: permitted use for calgary generic graph pack 142 page 0453 local 006 backyard suite is permitted when Discretionary use in the Residential – Low Density Multiple Dwelling District where there is more than one main residential building.
calgary_rcg_113,review_needed,False,permitted_use,permitted_use_secondary_suite,Secondary Suite,permitted,,,In the Residential - Grade-Oriented Infill District,calgary_generic_graph_pack_147__page_0465__local_005,calgary_generic_graph_pack_014__page_0093__local_004,93,pipeline5_text_candidate_requires_review,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"(s) a Secondary Suite, when listed as a permitted use in the 26P2015, district, for which an application for a permit pursuant to the 5P2017 Building Permit Bylaw has been received; building as a temporary polling station, returning offices’ headquarters, F...",Secondary Suite: permitted use for permitted use secondary suite is permitted when In the Residential - Grade-Oriented Infill District.
calgary_rcg_114,review_needed,False,permitted_use,permitted_use_utilities,Utilities,permitted,,,In the Residential - Grade-Oriented Infill District,calgary_generic_graph_pack_147__page_0465__local_006,calgary_generic_graph_pack_111__page_0427__local_004,427,pipeline5_text_candidate_requires_review,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,(f.1) Secondary Suite; 33P2011 . 425 Permitted Uses 425 (1) The following uses are permitted uses in the Residential – Contextual One / Two Dwelling District: (a) Accessory Residential Building; (a.1) Contextual Semi-detached Dwelling; 27P2011 (b) Contextua...,Utilities: permitted use for permitted use utilities is permitted when In the Residential - Grade-Oriented Infill District.
calgary_rcg_115,review_needed,False,permitted_use,permitted_use_community_recreation_facility,Community Recreation Facility,permitted,,,On a parcel that has a building used or previously used as a Community Recreation Facility or School Authority - School,calgary_generic_graph_pack_147__page_0465__local_006,calgary_generic_graph_pack_111__page_0427__local_004,427,pipeline5_text_candidate_requires_review; applies_to_not_supported; constraint_scope_not_supported,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,(f.1) Secondary Suite; 33P2011 . 425 Permitted Uses 425 (1) The following uses are permitted uses in the Residential – Contextual One / Two Dwelling District: (a) Accessory Residential Building; (a.1) Contextual Semi-detached Dwelling; 27P2011 (b) Contextua...,Community Recreation Facility: permitted use for permitted use community recreation facility is permitted when On a parcel that has a building used or previously used as a Community Recreation Facility or School Authority - School.
calgary_rcg_116,review_needed,False,permitted_use,permitted_use_school_authority_school,School Authority - School,permitted,,,On a parcel that has a building used or previously used as a Community Recreation Facility or School Authority - School,calgary_generic_graph_pack_147__page_0465__local_006,calgary_generic_graph_pack_111__page_0427__local_004,427,pipeline5_text_candidate_requires_review; applies_to_not_supported; constraint_scope_not_supported,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,(f.1) Secondary Suite; 33P2011 . 425 Permitted Uses 425 (1) The following uses are permitted uses in the Residential – Contextual One / Two Dwelling District: (a) Accessory Residential Building; (a.1) Contextual Semi-detached Dwelling; 27P2011 (b) Contextua...,School Authority - School: permitted use for permitted use school authority school is permitted when On a parcel that has a building used or previously used as a Community Recreation Facility or School Authority - School.
calgary_rcg_117,review_needed,False,permitted_use,permitted_use_school_authority_purpose_minor,School Authority Purpose - Minor,permitted,,,On a parcel that has a building used or previously used as a Community Recreation Facility or School Authority - School,calgary_generic_graph_pack_147__page_0465__local_006,calgary_generic_graph_pack_111__page_0427__local_004,427,pipeline5_text_candidate_requires_review; applies_to_not_supported; constraint_scope_not_supported,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,(f.1) Secondary Suite; 33P2011 . 425 Permitted Uses 425 (1) The following uses are permitted uses in the Residential – Contextual One / Two Dwelling District: (a) Accessory Residential Building; (a.1) Contextual Semi-detached Dwelling; 27P2011 (b) Contextua...,School Authority Purpose - Minor: permitted use for permitted use school authority purpose minor is permitted when On a parcel that has a building used or previously used as a Community Recreation Facility or School Authority - School.
calgary_rcg_118,review_needed,False,permitted_use,discretionary_use_backyard_suite,Backyard Suite,permitted,,,Discretionary use in the Residential – Grade-Oriented Infill District,calgary_generic_graph_pack_150__page_0466__local_002,calgary_generic_graph_pack_091__page_0406__local_004,406,pipeline5_text_candidate_requires_review,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"370 Rules 370 In addition to the rules in this District, all uses in this District must comply with: (a) the General Rules for Low Density Residential Land Use Districts referenced in Part 5, Division 1; (b) the Rules Governing All Districts referenced in P...",Backyard Suite: permitted use for discretionary use backyard suite is permitted when Discretionary use in the Residential – Grade-Oriented Infill District.
calgary_rcg_119,review_needed,False,permitted_use,discretionary_use_townhouse,Townhouse,permitted,,,Discretionary use in the Residential – Grade-Oriented Infill District,calgary_generic_graph_pack_150__page_0466__local_004,calgary_generic_graph_pack_140__page_0453__local_003,453,pipeline5_text_candidate_requires_review,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"489 Purpose 489 The Residential – Low Density Multiple Dwelling District (R-2M) is intended 24P2014 to primarily accommodate comprehensively designed low density residential development in the form of Duplex Dwellings, Rowhouse Buildings, Semi‑detached Dwel...",Townhouse: permitted use for discretionary use townhouse is permitted when Discretionary use in the Residential – Grade-Oriented Infill District.
calgary_rcg_120,review_needed,False,permitted_use,discretionary_use_utility_building,Utility Building,permitted,,,Discretionary use in the Residential – Grade-Oriented Infill District,calgary_generic_graph_pack_150__page_0466__local_004,calgary_generic_graph_pack_111__page_0427__local_004,427,pipeline5_text_candidate_requires_review,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,(f.1) Secondary Suite; 33P2011 . 425 Permitted Uses 425 (1) The following uses are permitted uses in the Residential – Contextual One / Two Dwelling District: (a) Accessory Residential Building; (a.1) Contextual Semi-detached Dwelling; 27P2011 (b) Contextua...,Utility Building: permitted use for discretionary use utility building is permitted when Discretionary use in the Residential – Grade-Oriented Infill District.
calgary_rcg_121,review_needed,False,permitted_use,discretionary_use_child_care_service,Child Care Service,permitted,,,"Discretionary use in the Residential – Grade-Oriented Infill District, if located in buildings used or previously used as a Community Recreation Facility or School Authority – School",calgary_generic_graph_pack_150__page_0466__local_004,calgary_generic_graph_pack_086__page_0405__local_003,405,pipeline5_text_candidate_requires_review; text_condition_not_supported; applies_to_not_supported,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"(2) Parcels designated R-C1Ls are intended to accommodate a 12P2010, Secondary Suite as a permitted use on the same parcel as a 24P2014, 24P2018 Single Detached Dwelling. PART 5 - DIVISION 2: R-C1L & R-C1Ls Division 2: Residential – Contextual Large Parcel...","Child Care Service: permitted use for discretionary use child care service is permitted when Discretionary use in the Residential – Grade-Oriented Infill District, if located in buildings used or previously used as a Community Recreation Facility or School Authority – School."
calgary_rcg_122,review_needed,False,permitted_use,discretionary_use_library,Library,permitted,,,"Discretionary use in the Residential – Grade-Oriented Infill District, if located in buildings used or previously used as a Community Recreation Facility or School Authority – School",calgary_generic_graph_pack_150__page_0466__local_004,calgary_generic_graph_pack_091__page_0406__local_004,406,pipeline5_text_candidate_requires_review; text_condition_not_supported; applies_to_not_supported,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"370 Rules 370 In addition to the rules in this District, all uses in this District must comply with: (a) the General Rules for Low Density Residential Land Use Districts referenced in Part 5, Division 1; (b) the Rules Governing All Districts referenced in P...","Library: permitted use for discretionary use library is permitted when Discretionary use in the Residential – Grade-Oriented Infill District, if located in buildings used or previously used as a Community Recreation Facility or School Authority – School."
calgary_rcg_123,review_needed,False,permitted_use,discretionary_use_museum,Museum,permitted,,,"Discretionary use in the Residential – Grade-Oriented Infill District, if located in buildings used or previously used as a Community Recreation Facility or School Authority – School",calgary_generic_graph_pack_150__page_0466__local_004,calgary_generic_graph_pack_091__page_0406__local_004,406,pipeline5_text_candidate_requires_review; text_condition_not_supported; applies_to_not_supported,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"370 Rules 370 In addition to the rules in this District, all uses in this District must comply with: (a) the General Rules for Low Density Residential Land Use Districts referenced in Part 5, Division 1; (b) the Rules Governing All Districts referenced in P...","Museum: permitted use for discretionary use museum is permitted when Discretionary use in the Residential – Grade-Oriented Infill District, if located in buildings used or previously used as a Community Recreation Facility or School Authority – School."
calgary_rcg_124,review_needed,False,permitted_use,discretionary_use_school_authority_purpose_major,School Authority Purpose – Major,permitted,,,"Discretionary use in the Residential – Grade-Oriented Infill District, if located in buildings used or previously used as a Community Recreation Facility or School Authority – School",calgary_generic_graph_pack_150__page_0466__local_004,calgary_generic_graph_pack_111__page_0427__local_004,427,pipeline5_text_candidate_requires_review; text_condition_not_supported; applies_to_not_supported; constraint_scope_not_supported,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,(f.1) Secondary Suite; 33P2011 . 425 Permitted Uses 425 (1) The following uses are permitted uses in the Residential – Contextual One / Two Dwelling District: (a) Accessory Residential Building; (a.1) Contextual Semi-detached Dwelling; 27P2011 (b) Contextua...,"School Authority Purpose – Major: permitted use for discretionary use school authority purpose major is permitted when Discretionary use in the Residential – Grade-Oriented Infill District, if located in buildings used or previously used as a Community Recreation Facility or School Authority – School."
calgary_rcg_125,review_needed,False,permitted_use,discretionary_use_school_private,School – Private,permitted,,,"Discretionary use in the Residential – Grade-Oriented Infill District, if located in buildings used or previously used as a Community Recreation Facility or School Authority – School",calgary_generic_graph_pack_150__page_0466__local_004,calgary_generic_graph_pack_111__page_0427__local_004,427,pipeline5_text_candidate_requires_review; text_condition_not_supported; applies_to_not_supported; constraint_scope_not_supported,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,(f.1) Secondary Suite; 33P2011 . 425 Permitted Uses 425 (1) The following uses are permitted uses in the Residential – Contextual One / Two Dwelling District: (a) Accessory Residential Building; (a.1) Contextual Semi-detached Dwelling; 27P2011 (b) Contextua...,"School – Private: permitted use for discretionary use school private is permitted when Discretionary use in the Residential – Grade-Oriented Infill District, if located in buildings used or previously used as a Community Recreation Facility or School Authority – School."
calgary_rcg_128,review_needed,False,permitted_use,calgary_generic_graph_pack_156__page_0479__local_006_backyard_suite,Backyard Suite,permitted,,,In the Residential – Low Density Mixed Housing District,calgary_generic_graph_pack_156__page_0479__local_006,calgary_generic_graph_pack_091__page_0406__local_004,406,pipeline5_text_candidate_requires_review,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"370 Rules 370 In addition to the rules in this District, all uses in this District must comply with: (a) the General Rules for Low Density Residential Land Use Districts referenced in Part 5, Division 1; (b) the Rules Governing All Districts referenced in P...",Backyard Suite: permitted use for calgary generic graph pack 156  page 0479  local 006 backyard suite is permitted when In the Residential – Low Density Mixed Housing District.
calgary_rcg_129,review_needed,False,permitted_use,calgary_generic_graph_pack_172_page_0507_local_005_secondary_suite,Secondary Suite,permitted,,,In the Multi-Residential – Contextual Grade-Oriented District,calgary_generic_graph_pack_172__page_0507__local_005,calgary_generic_graph_pack_014__page_0093__local_004,93,pipeline5_text_candidate_requires_review,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"(s) a Secondary Suite, when listed as a permitted use in the 26P2015, district, for which an application for a permit pursuant to the 5P2017 Building Permit Bylaw has been received; building as a temporary polling station, returning offices’ headquarters, F...",Secondary Suite: permitted use for calgary generic graph pack 172 page 0507 local 005 secondary suite is permitted when In the Multi-Residential – Contextual Grade-Oriented District.
calgary_rcg_130,review_needed,False,permitted_use,calgary_generic_graph_pack_173_discretionary_use_backyard_suite,Backyard Suite,permitted,,,Discretionary use in the Multi-Residential – Contextual Grade-Oriented District,calgary_generic_graph_pack_173__page_0508__local_003,calgary_generic_graph_pack_091__page_0406__local_004,406,pipeline5_text_candidate_requires_review,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"370 Rules 370 In addition to the rules in this District, all uses in this District must comply with: (a) the General Rules for Low Density Residential Land Use Districts referenced in Part 5, Division 1; (b) the Rules Governing All Districts referenced in P...",Backyard Suite: permitted use for calgary generic graph pack 173 discretionary use backyard suite is permitted when Discretionary use in the Multi-Residential – Contextual Grade-Oriented District.
calgary_rcg_131,review_needed,False,permitted_use,calgary_generic_graph_pack_174_page_0515_local_005_secondary_suite,Secondary Suite,permitted,,,In the Multi-Residential – Contextual Low Profile District,calgary_generic_graph_pack_174__page_0515__local_005,calgary_generic_graph_pack_014__page_0093__local_004,93,pipeline5_text_candidate_requires_review,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"(s) a Secondary Suite, when listed as a permitted use in the 26P2015, district, for which an application for a permit pursuant to the 5P2017 Building Permit Bylaw has been received; building as a temporary polling station, returning offices’ headquarters, F...",Secondary Suite: permitted use for calgary generic graph pack 174 page 0515 local 005 secondary suite is permitted when In the Multi-Residential – Contextual Low Profile District.
calgary_rcg_132,review_needed,False,permitted_use,calgary_generic_graph_pack_176_sec_588_1_b1,Backyard Suite,permitted,,,Discretionary use in the Multi-Residential – Contextual Low Profile District,calgary_generic_graph_pack_176__page_0516__local_003,calgary_generic_graph_pack_091__page_0406__local_004,406,pipeline5_text_candidate_requires_review,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"370 Rules 370 In addition to the rules in this District, all uses in this District must comply with: (a) the General Rules for Low Density Residential Land Use Districts referenced in Part 5, Division 1; (b) the Rules Governing All Districts referenced in P...",Backyard Suite: permitted use for calgary generic graph pack 176 sec 588 1 b1 is permitted when Discretionary use in the Multi-Residential – Contextual Low Profile District.
