original_rule_id,retry_decision,promotion_ready,rule_object,constraint_scope,applies_to,operator,value,unit,condition,original_evidence_id,retry_evidence_id,retry_evidence_page,retry_support_gaps,promotion_risk_flags,promotion_recommendation,retry_evidence_quote,rule_sentence
burnaby_r1_128,review_needed,False,height,building,principal building,excluded,,,"Lots in the R1 District on the Community Heritage Register, subject to approval of the Director of Planning and Development and registration of a Section 219 Covenant protecting the heritage resource",pipeline5_merged_rule_0122,pipeline5_merged_rule_0118,6,pipeline5_text_candidate_requires_review; text_condition_not_supported; applies_to_not_supported; operator_not_supported; rule_object_not_supported,original_rule_had_legal_conflict_or_exception,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"panhandle width 4.5 m (ii) lots without lane access shall have a minimum panhandle width of 4.5 m that is clear to a height of 2.5 m; hibit any works on the lot which would destroy, or irreversibly alter or damage the heritage resource and its heritage char...","principal building: height for building is claimed when Lots in the R1 District on the Community Heritage Register, subject to approval of the Director of Planning and Development and registration of a Section 219 Covenant protecting the heritage resource."
burnaby_r1_129,rejected,False,setback,street_yard,street yards,>=,2.0,m,"Lots in the R1 District on the Community Heritage Register, subject to approval of the Director of Planning and Development and registration of a Section 219 Covenant protecting the heritage resource",pipeline5_merged_rule_0123,pipeline5_merged_rule_0118,6,pipeline5_text_candidate_requires_review; text_condition_not_supported; value_not_found_in_evidence; rule_object_not_supported,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"panhandle width 4.5 m (ii) lots without lane access shall have a minimum panhandle width of 4.5 m that is clear to a height of 2.5 m; hibit any works on the lot which would destroy, or irreversibly alter or damage the heritage resource and its heritage char...","street yards: setback for street yard must be at least 2.0 m when Lots in the R1 District on the Community Heritage Register, subject to approval of the Director of Planning and Development and registration of a Section 219 Covenant protecting the heritage resource."
burnaby_r1_130,rejected,False,building_separation,building_separation,buildings on the same lot,allowed,reduced,,"Lots in the R1 District on the Community Heritage Register, subject to approval of the Director of Planning and Development and registration of a Section 219 Covenant protecting the heritage resource",pipeline5_merged_rule_0124,pipeline5_merged_rule_0127,6,pipeline5_text_candidate_requires_review; text_condition_not_supported; value_not_found_in_evidence; applies_to_not_supported; constraint_scope_not_supported; rule_object_not_supported,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"retention and continued use of non-conforming driveways (ii) retention and continued use of driveways that do not otherwise conform with the requirements of this Bylaw may be permitted; and ral appurtenances, such as chimneys, railings, vents, decorative fe...","buildings on the same lot: building separation for building separation is permitted with value reduced when Lots in the R1 District on the Community Heritage Register, subject to approval of the Director of Planning and Development and registration of a Section 219 Covenant protecting the heritage resource."
burnaby_r1_131,review_needed,False,lots,heritage_section_101_5_1_exemption,lots,not applicable,,,"Lots in the R1 District on the Community Heritage Register, subject to approval of the Director of Planning and Development and registration of a Section 219 Covenant protecting the heritage resource",pipeline5_merged_rule_0125,pipeline5_merged_rule_0118,6,pipeline5_text_candidate_requires_review; text_condition_not_supported; operator_not_supported,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"panhandle width 4.5 m (ii) lots without lane access shall have a minimum panhandle width of 4.5 m that is clear to a height of 2.5 m; hibit any works on the lot which would destroy, or irreversibly alter or damage the heritage resource and its heritage char...","lots: lots for heritage section 101 5 1 exemption is claimed when Lots in the R1 District on the Community Heritage Register, subject to approval of the Director of Planning and Development and registration of a Section 219 Covenant protecting the heritage resource."
burnaby_r1_132,review_needed,False,lots,heritage_off_street_parking_exemption,lots,not required,,,"Lots in the R1 District on the Community Heritage Register, subject to approval of the Director of Planning and Development and registration of a Section 219 Covenant protecting the heritage resource",pipeline5_merged_rule_0126,pipeline5_merged_rule_0118,6,pipeline5_text_candidate_requires_review; text_condition_not_supported; operator_not_supported,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"panhandle width 4.5 m (ii) lots without lane access shall have a minimum panhandle width of 4.5 m that is clear to a height of 2.5 m; hibit any works on the lot which would destroy, or irreversibly alter or damage the heritage resource and its heritage char...","lots: lots for heritage off street parking exemption is required when Lots in the R1 District on the Community Heritage Register, subject to approval of the Director of Planning and Development and registration of a Section 219 Covenant protecting the heritage resource."
burnaby_r1_133,review_needed,False,driveways,heritage_non_conforming_driveways,driveways,allowed,,,"Lots in the R1 District on the Community Heritage Register, subject to approval of the Director of Planning and Development and registration of a Section 219 Covenant protecting the heritage resource",pipeline5_merged_rule_0127,pipeline5_merged_rule_0118,6,pipeline5_text_candidate_requires_review; text_condition_not_supported; applies_to_not_supported,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"panhandle width 4.5 m (ii) lots without lane access shall have a minimum panhandle width of 4.5 m that is clear to a height of 2.5 m; hibit any works on the lot which would destroy, or irreversibly alter or damage the heritage resource and its heritage char...","driveways: driveways for heritage non conforming driveways is permitted when Lots in the R1 District on the Community Heritage Register, subject to approval of the Director of Planning and Development and registration of a Section 219 Covenant protecting the heritage resource."
burnaby_r1_134,review_needed,False,setback,heritage_parking_in_required_yards,parking,allowed,,,"Lots in the R1 District on the Community Heritage Register, subject to approval of the Director of Planning and Development and registration of a Section 219 Covenant protecting the heritage resource",pipeline5_merged_rule_0128,pipeline5_merged_rule_0118,6,pipeline5_text_candidate_requires_review; text_condition_not_supported; applies_to_not_supported; rule_object_not_supported,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"panhandle width 4.5 m (ii) lots without lane access shall have a minimum panhandle width of 4.5 m that is clear to a height of 2.5 m; hibit any works on the lot which would destroy, or irreversibly alter or damage the heritage resource and its heritage char...","parking: setback for heritage parking in required yards is permitted when Lots in the R1 District on the Community Heritage Register, subject to approval of the Director of Planning and Development and registration of a Section 219 Covenant protecting the heritage resource."
burnaby_r1_135,review_needed,False,setback,heritage_existing_non_conforming_parking,existing parking areas,allowed,,,"Lots in the R1 District on the Community Heritage Register, subject to approval of the Director of Planning and Development and registration of a Section 219 Covenant protecting the heritage resource",pipeline5_merged_rule_0129,pipeline5_merged_rule_0118,6,pipeline5_text_candidate_requires_review; text_condition_not_supported; applies_to_not_supported; rule_object_not_supported,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"panhandle width 4.5 m (ii) lots without lane access shall have a minimum panhandle width of 4.5 m that is clear to a height of 2.5 m; hibit any works on the lot which would destroy, or irreversibly alter or damage the heritage resource and its heritage char...","existing parking areas: setback for heritage existing non conforming parking is permitted when Lots in the R1 District on the Community Heritage Register, subject to approval of the Director of Planning and Development and registration of a Section 219 Covenant protecting the heritage resource."
burnaby_r1_031,rejected,False,lot_coverage,lot,Rowhouse,<=,55,%,,pipeline5_merged_rule_0027,pipeline5_merged_rule_0028,2,value_not_found_in_evidence; applies_to_not_supported; table_applies_to_not_supported; table_column_not_target_scope; table_cell_candidate_requires_review; table_evidence_candidate_requires_review,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,Maximum Lot Coverage All Buildings All Buildings 40 % Maximum Lot Coverage | All Buildings | 40 % | Maximum Lot Coverage | All Buildings | Lots <= 567 m2: 40% 101.4 Development Regulations Dwelling Type Rowhouse Small-Scale Multi-Unit 5 to 6 Units Permitted...,Rowhouse: lot coverage for lot must be no more than 55 %.
burnaby_r1_081,rejected,False,height,building,Rowhouse,>=,1.5,m,Contiguous rowhouse lots,pipeline5_merged_rule_0076,pipeline5_merged_rule_0034,2,rule_family_direction_mismatch; value_not_found_in_evidence; operator_not_supported; table_operator_refuted; table_condition_not_supported,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,Maximum Height Front Principal Buildings flat roof: 9.5 m 10 m Maximum Height | Front Principal Buildings | flat roof: 9.5 m | 10 m | Maximum Height | Front Principal Buildings | Height | sloping roof: 10 m | flat roof: 9.5 m 101.4 Development Regulations D...,Rowhouse: height for building must be at least 1.5 m when Contiguous rowhouse lots.
burnaby_r1_082,rejected,False,height,building,Rowhouse,>=,2.5,m,Contiguous rowhouse lots,pipeline5_merged_rule_0077,pipeline5_merged_rule_0027,2,rule_family_direction_mismatch; value_not_found_in_evidence; unit_not_found_in_evidence; applies_to_not_supported; operator_not_supported; table_operator_refuted; rule_object_unit_not_compatible; table_applies_to_not_supported; table_column_not_target_scope; table_cell_candidate_requires_review; table_evidence_candidate_requires_review,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,Maximum Lot Coverage All Buildings All Buildings 55 % Maximum Lot Coverage | All Buildings | 55 % | Maximum Lot Coverage | All Buildings | 55% 101.4 Development Regulations Dwelling Type Rowhouse Small-Scale Multi-Unit 5 to 6 Units Permitted Dwelling Units...,Rowhouse: height for building must be at least 2.5 m when Contiguous rowhouse lots.
burnaby_r1_094,rejected,False,setback,garage_carport_below_grade_min_setback,Parking,>=,1.2,m,garage or carport constructed below grade,pipeline5_merged_rule_0089,pipeline5_merged_rule_0062,2,pipeline5_text_candidate_requires_review; value_not_found_in_evidence; unit_not_found_in_evidence; applies_to_not_supported; constraint_scope_not_supported; cross_reference_only,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,permitted projections Sections 101.6.1 and 6.12 .2 See Sections 101.6.1 and 6.12 for permitted projections into required yards m 1.2 m for end unit lots Minimum Separation of Buildings on the Same Lot .4 .5 Between Front Principals - 2.4 m 2.4 m 2.4 m Betwe...,Parking: setback for garage carport below grade min setback must be at least 1.2 m when garage or carport constructed below grade.
burnaby_r1_142,rejected,False,zoning regulations,additional_regulations_cross_reference,zoning regulations,applies,Schedule 8,,,pipeline5_merged_rule_0136,pipeline5_merged_rule_0133,7,pipeline5_text_candidate_requires_review; value_not_found_in_evidence; operator_not_supported,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"height finished grade at the point used for vehicular access The height of a detached garage or carport shall be measured from the finished grade at the point used for vehicular access. he building facing the respective front or rear lot line, to the midpoi...",zoning regulations: zoning regulations for additional regulations cross reference has value Schedule 8.
burnaby_r1_093,rejected,False,height,building,Parking,<=,1.2,m,garage or carport constructed below grade,pipeline5_merged_rule_0088__api_01,pipeline5_merged_rule_0043,2,value_not_found_in_evidence; applies_to_not_supported; operator_not_supported; rule_object_not_supported; table_operator_refuted; table_rule_object_not_supported; table_applies_to_not_supported; table_condition_not_supported,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,Minimum Lot Line Setbacks Street Yard Street Yard 3.0 m Minimum Lot Line Setbacks | Street Yard | 3.0 m | Minimum Lot Line Setbacks for All Buildings .2 .3 | Street Yard | 3.0 m 2 Maximum Lot Area .1 280 m2 - - - Maximum Lot Coverage Lots < 567 m2: 40% All...,Parking: height for building must be no more than 1.2 m when garage or carport constructed below grade.
burnaby_r1_086,review_needed,False,lot_area,lot,Boarding House,>=,560,m²,"Boarding, lodging or rooming houses",pipeline5_merged_rule_0081,pipeline5_merged_rule_0079,4,pipeline5_text_candidate_requires_review; applies_to_not_supported,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"Boarding, lodging or rooming houses permitted (1) Boarding, lodging or rooming houses are permitted for not more than 5 persons, when situated in a single family dwelling on a lot with an area of not less than 560 m², subject to the condition that it is inc...","Boarding House: lot area for lot must be at least 560 m² when Boarding, lodging or rooming houses."
