rule_id,status,review_action_bucket,review_category,triage_priority,likely_status,likely_correct_score,rule_object,constraint_scope,applies_to,operator,value,unit,condition,support_gaps,source_page,evidence_id,evidence_quote,rule_sentence
burnaby_r1_041,review_needed,human_legal_review,unresolved_exception,high,plausible,0.628,storeys,max_storeys_accessory_buildings,Accessory Buildings,<=,1,storeys,Accessory Buildings,pipeline5_text_candidate_requires_review; unresolved_exception_cue,2,burnaby_generic_graph_pack_007__page_0002__local_002,"Maximum Height Front Principal Buildings Height sloping roof: 10 m | flat roof: 9.5 m Storeys (basement inclusive) 3 storeys 2.5 storeys 3 storeys Rear Principal Buildings Height sloping roof: 7.5 m | flat roof: 7.0 m Storeys (basement inclusive) 2 storeys Accessory Buildings 4.0 m | 1 storey Minimum Lot Line Setbacks for All Buildings .2 .3 Street Yard 3.0 m front: 4.0 m | flanking: 3.0 m Lane Yard 1.5 m Interior Rear Yard 3.0 m, except 1.5 m for accessory buildings",Accessory Buildings: storeys for max storeys accessory buildings must be no more than 1 storeys when Accessory Buildings.
burnaby_r1_042,review_needed,human_legal_review,unresolved_exception,high,plausible,0.604,setback,min_street_yard_setback_rowhouse,street yard setback,>=,3.0,m,Rowhouse,pipeline5_text_candidate_requires_review; unresolved_exception_cue,2,burnaby_generic_graph_pack_007__page_0002__local_002,"Maximum Height Front Principal Buildings Height sloping roof: 10 m | flat roof: 9.5 m Storeys (basement inclusive) 3 storeys 2.5 storeys 3 storeys Rear Principal Buildings Height sloping roof: 7.5 m | flat roof: 7.0 m Storeys (basement inclusive) 2 storeys Accessory Buildings 4.0 m | 1 storey Minimum Lot Line Setbacks for All Buildings .2 .3 Street Yard 3.0 m front: 4.0 m | flanking: 3.0 m Lane Yard 1.5 m Interior Rear Yard 3.0 m, except 1.5 m for accessory buildings",street yard setback: setback for min street yard setback rowhouse must be at least 3.0 m when Rowhouse.
burnaby_r1_043,review_needed,human_legal_review,unresolved_exception,high,plausible,0.628,setback,street_yard_front,front yard setback,>=,4.0,m,Small-Scale Multi-Unit,pipeline5_text_candidate_requires_review; unresolved_exception_cue,2,burnaby_generic_graph_pack_007__page_0002__local_002,"Maximum Height Front Principal Buildings Height sloping roof: 10 m | flat roof: 9.5 m Storeys (basement inclusive) 3 storeys 2.5 storeys 3 storeys Rear Principal Buildings Height sloping roof: 7.5 m | flat roof: 7.0 m Storeys (basement inclusive) 2 storeys Accessory Buildings 4.0 m | 1 storey Minimum Lot Line Setbacks for All Buildings .2 .3 Street Yard 3.0 m front: 4.0 m | flanking: 3.0 m Lane Yard 1.5 m Interior Rear Yard 3.0 m, except 1.5 m for accessory buildings",front yard setback: setback for street yard front must be at least 4.0 m when Small-Scale Multi-Unit.
burnaby_r1_044,review_needed,human_legal_review,unresolved_exception,high,plausible,0.628,setback,street_yard_flanking,flanking yard setback,>=,3.0,m,Small-Scale Multi-Unit,pipeline5_text_candidate_requires_review; unresolved_exception_cue,2,burnaby_generic_graph_pack_007__page_0002__local_002,"Maximum Height Front Principal Buildings Height sloping roof: 10 m | flat roof: 9.5 m Storeys (basement inclusive) 3 storeys 2.5 storeys 3 storeys Rear Principal Buildings Height sloping roof: 7.5 m | flat roof: 7.0 m Storeys (basement inclusive) 2 storeys Accessory Buildings 4.0 m | 1 storey Minimum Lot Line Setbacks for All Buildings .2 .3 Street Yard 3.0 m front: 4.0 m | flanking: 3.0 m Lane Yard 1.5 m Interior Rear Yard 3.0 m, except 1.5 m for accessory buildings",flanking yard setback: setback for street yard flanking must be at least 3.0 m when Small-Scale Multi-Unit.
burnaby_r1_045,review_needed,human_legal_review,unresolved_exception,high,plausible,0.628,setback,lane_yard,lane yard setback,>=,1.5,m,,pipeline5_text_candidate_requires_review; unresolved_exception_cue,2,burnaby_generic_graph_pack_007__page_0002__local_002,"Maximum Height Front Principal Buildings Height sloping roof: 10 m | flat roof: 9.5 m Storeys (basement inclusive) 3 storeys 2.5 storeys 3 storeys Rear Principal Buildings Height sloping roof: 7.5 m | flat roof: 7.0 m Storeys (basement inclusive) 2 storeys Accessory Buildings 4.0 m | 1 storey Minimum Lot Line Setbacks for All Buildings .2 .3 Street Yard 3.0 m front: 4.0 m | flanking: 3.0 m Lane Yard 1.5 m Interior Rear Yard 3.0 m, except 1.5 m for accessory buildings",lane yard setback: setback for lane yard must be at least 1.5 m.
burnaby_r1_046,review_needed,retry_with_better_evidence,upstream_review_requested,medium,likely_correct,0.811,setback,interior_rear_yard,Rear Principal Buildings,>=,3.0,m,,upstream_extraction_requested_review; pipeline5_text_candidate_requires_review,2,burnaby_generic_graph_pack_007__page_0002__local_002,"Maximum Height Front Principal Buildings Height sloping roof: 10 m | flat roof: 9.5 m Storeys (basement inclusive) 3 storeys 2.5 storeys 3 storeys Rear Principal Buildings Height sloping roof: 7.5 m | flat roof: 7.0 m Storeys (basement inclusive) 2 storeys Accessory Buildings 4.0 m | 1 storey Minimum Lot Line Setbacks for All Buildings .2 .3 Street Yard 3.0 m front: 4.0 m | flanking: 3.0 m Lane Yard 1.5 m Interior Rear Yard 3.0 m, except 1.5 m for accessory buildings",Rear Principal Buildings: setback for interior rear yard must be at least 3.0 m.
burnaby_r1_047,review_needed,retry_with_better_evidence,upstream_review_requested,medium,likely_correct,0.811,setback,min_interior_side_yard_setback_rowhouse,interior side yard setback,>=,0,m,Rowhouse,upstream_extraction_requested_review; pipeline5_text_candidate_requires_review,2,burnaby_generic_graph_pack_007__page_0002__local_003,"Interior Side Yard 0 m, except 1.2 m 1.2 m 1.2 m 1.2 m for end unit lots Minimum Separation of Buildings on the Same Lot .4 .5 Between Front Principals - 2.4 m 2.4 m 2.4 m Between Rear Principals - 2.4 m 2.4 m 2.4 m Between Front & Rear Principals 6.0 m Between All Other Buildings 2.4 m (B/L No. 14783-25-12-09) .1 Maximum lot area for rowhouse dwellings may exceed 280 m2, subject to registration of a Section 219 Covenant prohibiting the construction of more than 3 dwelling units on the lot. .2 See Sections 101.6.1 and 6.12 for permitted projections into required yards and see Section 6.13 for additional setbacks that may be required for vision clearance areas. .3 Interior side yard setbacks are not required for rowhouse dwelling units on a lot line between two",interior side yard setback: setback for min interior side yard setback rowhouse must be at least 0 m when Rowhouse.
burnaby_r1_053,review_needed,human_legal_review,unresolved_exception,high,plausible,0.628,lot_area,max_lot_area_rowhouse_exception,lot area,permitted,,,"may exceed 280 m2, subject to registration of a Section 219 Covenant prohibiting the construction of more than 3 dwelling units on the lot",pipeline5_text_candidate_requires_review; unresolved_exception_cue,2,burnaby_generic_graph_pack_007__page_0002__local_003,"Interior Side Yard 0 m, except 1.2 m 1.2 m 1.2 m 1.2 m for end unit lots Minimum Separation of Buildings on the Same Lot .4 .5 Between Front Principals - 2.4 m 2.4 m 2.4 m Between Rear Principals - 2.4 m 2.4 m 2.4 m Between Front & Rear Principals 6.0 m Between All Other Buildings 2.4 m (B/L No. 14783-25-12-09) .1 Maximum lot area for rowhouse dwellings may exceed 280 m2, subject to registration of a Section 219 Covenant prohibiting the construction of more than 3 dwelling units on the lot. .2 See Sections 101.6.1 and 6.12 for permitted projections into required yards and see Section 6.13 for additional setbacks that may be required for vision clearance areas. .3 Interior side yard setbacks are not required for rowhouse dwelling units on a lot line between two","lot area: lot area for max lot area rowhouse exception is permitted when may exceed 280 m2, subject to registration of a Section 219 Covenant prohibiting the construction of more than 3 dwelling units on the lot."
burnaby_r1_054,review_needed,human_legal_review,unresolved_exception,high,plausible,0.628,setback,interior_side_yard_setback_rowhouse_exemption,interior side yard setback,>=,0,m,for rowhouse dwelling units on a lot line between two,pipeline5_text_candidate_requires_review; unresolved_exception_cue,2,burnaby_generic_graph_pack_007__page_0002__local_003,"Interior Side Yard 0 m, except 1.2 m 1.2 m 1.2 m 1.2 m for end unit lots Minimum Separation of Buildings on the Same Lot .4 .5 Between Front Principals - 2.4 m 2.4 m 2.4 m Between Rear Principals - 2.4 m 2.4 m 2.4 m Between Front & Rear Principals 6.0 m Between All Other Buildings 2.4 m (B/L No. 14783-25-12-09) .1 Maximum lot area for rowhouse dwellings may exceed 280 m2, subject to registration of a Section 219 Covenant prohibiting the construction of more than 3 dwelling units on the lot. .2 See Sections 101.6.1 and 6.12 for permitted projections into required yards and see Section 6.13 for additional setbacks that may be required for vision clearance areas. .3 Interior side yard setbacks are not required for rowhouse dwelling units on a lot line between two",interior side yard setback: setback for interior side yard setback rowhouse exemption must be at least 0 m when for rowhouse dwelling units on a lot line between two.
burnaby_r1_055,review_needed,retry_with_better_evidence,general_review,medium,likely_correct,0.811,dwelling_units,min_3_bedroom_units_1_to_3,3+ bedroom units,>=,1,units,for a lot with 1 to 3 total dwelling units,pipeline5_text_candidate_requires_review; rule_family_direction_mismatch,4,burnaby_generic_graph_pack_009__page_0004__local_001,101.5 Use-Specific Regulations 101.5.1 All Dwelling Units (1) The minimum number of dwelling units with at least 3 bedrooms must be provided on a lot as follows: Total Dwelling Units on a Lot 1 to 3 Units 4 to 6 Units Minimum 3+ Bedroom Units: 1 Unit 2 Units,3+ bedroom units: dwelling units for min 3 bedroom units 1 to 3 must be at least 1 units when for a lot with 1 to 3 total dwelling units.
burnaby_r1_056,review_needed,retry_with_better_evidence,general_review,medium,likely_correct,0.811,dwelling_units,min_3_bedroom_units_4_to_6,3+ bedroom units,>=,2,units,for a lot with 4 to 6 total dwelling units,pipeline5_text_candidate_requires_review; rule_family_direction_mismatch,4,burnaby_generic_graph_pack_009__page_0004__local_001,101.5 Use-Specific Regulations 101.5.1 All Dwelling Units (1) The minimum number of dwelling units with at least 3 bedrooms must be provided on a lot as follows: Total Dwelling Units on a Lot 1 to 3 Units 4 to 6 Units Minimum 3+ Bedroom Units: 1 Unit 2 Units,3+ bedroom units: dwelling units for min 3 bedroom units 4 to 6 must be at least 2 units when for a lot with 4 to 6 total dwelling units.
burnaby_r1_061,review_needed,retry_with_better_evidence,text_candidate_needs_consensus,medium,likely_correct,0.811,dwelling_units,pedestrian_walkway_srow,statutory right of way registered in favour of the City,required,,,for contiguous rowhouse lots,pipeline5_text_candidate_requires_review,4,burnaby_generic_graph_pack_009__page_0004__local_002,"(2) At least one dwelling unit on a lot must have the main entrance oriented to an abutting street or, in the case of a through lot with multiple principal buildings and site access from both frontages, at least one dwelling unit per street frontage. 101.5.2 Rowhouse Dwellings (1) Contiguous rowhouse lots must provide an illuminated and publicly accessible pedestrian walkway spaced every 100 m or less from a street, lane, or walkway that intersects the fronting street and that: (a) links the fronting street with the parallel lane, street, or trail network at the rear of the lot; (b) is at least 1.5 m wide and clear to a height of at least 2.5 m; and (c) is subject to a statutory right of way registered in favour of the City. 101.5.3 Boarding, Lodging, or Rooming Houses",statutory right of way registered in favour of the City: dwelling units for pedestrian walkway srow is required when for contiguous rowhouse lots.
burnaby_r1_062,review_needed,retry_with_better_evidence,text_candidate_needs_consensus,medium,plausible,0.751,dwelling_units,pedestrian_walkway_illumination_accessibility,illuminated and publicly accessible pedestrian walkway,required,,,for contiguous rowhouse lots,pipeline5_text_candidate_requires_review,4,burnaby_generic_graph_pack_009__page_0004__local_002,"(2) At least one dwelling unit on a lot must have the main entrance oriented to an abutting street or, in the case of a through lot with multiple principal buildings and site access from both frontages, at least one dwelling unit per street frontage. 101.5.2 Rowhouse Dwellings (1) Contiguous rowhouse lots must provide an illuminated and publicly accessible pedestrian walkway spaced every 100 m or less from a street, lane, or walkway that intersects the fronting street and that: (a) links the fronting street with the parallel lane, street, or trail network at the rear of the lot; (b) is at least 1.5 m wide and clear to a height of at least 2.5 m; and (c) is subject to a statutory right of way registered in favour of the City. 101.5.3 Boarding, Lodging, or Rooming Houses",illuminated and publicly accessible pedestrian walkway: dwelling units for pedestrian walkway illumination accessibility is required when for contiguous rowhouse lots.
burnaby_r1_063,review_needed,retry_with_better_evidence,text_candidate_needs_consensus,medium,likely_correct,0.811,dwelling_units,pedestrian_walkway_link,"links the fronting street with the parallel lane, street, or trail network at the rear of the lot",required,,,for contiguous rowhouse lots,pipeline5_text_candidate_requires_review,4,burnaby_generic_graph_pack_009__page_0004__local_002,"(2) At least one dwelling unit on a lot must have the main entrance oriented to an abutting street or, in the case of a through lot with multiple principal buildings and site access from both frontages, at least one dwelling unit per street frontage. 101.5.2 Rowhouse Dwellings (1) Contiguous rowhouse lots must provide an illuminated and publicly accessible pedestrian walkway spaced every 100 m or less from a street, lane, or walkway that intersects the fronting street and that: (a) links the fronting street with the parallel lane, street, or trail network at the rear of the lot; (b) is at least 1.5 m wide and clear to a height of at least 2.5 m; and (c) is subject to a statutory right of way registered in favour of the City. 101.5.3 Boarding, Lodging, or Rooming Houses","links the fronting street with the parallel lane, street, or trail network at the rear of the lot: dwelling units for pedestrian walkway link is required when for contiguous rowhouse lots."
burnaby_r1_064,review_needed,retry_with_better_evidence,text_candidate_needs_consensus,medium,likely_correct,0.811,floor_area,compliance_section_101_4,development regulations under Section 101.4,required,,,for small-scale multi-unit lots with 1 to 3 units,pipeline5_text_candidate_requires_review,4,burnaby_generic_graph_pack_009__page_0004__local_003,(b) it meets the development regulations under Section 101.4 for small-scale multi-unit lots with 1 to 3 units; and,development regulations under Section 101.4: floor area for compliance section 101 4 is required when for small-scale multi-unit lots with 1 to 3 units.
burnaby_r1_065,review_needed,retry_with_better_evidence,upstream_review_requested,medium,likely_correct,0.811,dwelling_units,burnaby_permitted_projections_compliance,permitted projections into required yards,required,,,subject to Section 6.12,upstream_extraction_requested_review; pipeline5_text_candidate_requires_review,5,burnaby_generic_graph_pack_011__page_0005__local_004,"(2) Permitted projections into required yards are subject to Section 6.12, except that in the R1 District projections into required lane yards are limited to a maximum of 0.8 m to provide adequate fire truck clearance. (B/L No. 14783-25-12-09) 101.6.2 Outdoor Areas (1) An outdoor amenity space with a minimum width of 2.0 m and area of 10.0 m2 must be provided for each primary dwelling unit for its exclusive use and be accessible from the primary dwelling unit it serves. (B/L No. 14783-25-12-09)",permitted projections into required yards: dwelling units for burnaby permitted projections compliance is required when subject to Section 6.12.
burnaby_r1_069,review_needed,retry_with_better_evidence,text_candidate_needs_consensus,medium,plausible,0.728,dwelling_units,burnaby_generic_graph_pack_012__page_0005__local_001_comply_101_4,1 to 3 small-scale multi-unit dwelling units on a lot,required,,,under section 101.4,pipeline5_text_candidate_requires_review,5,burnaby_generic_graph_pack_012__page_0005__local_001,(c) comply with the development regulations under section 101.4 for 1 to 3 small-scale multi-unit dwelling units on a lot;,1 to 3 small-scale multi-unit dwelling units on a lot: dwelling units for burnaby generic graph pack 012  page 0005  local 001 comply 101 4 is required when under section 101.4.
burnaby_r1_070,review_needed,retry_with_better_evidence,possible_rule_object_mismatch,low,plausible,0.577,floor_area,parking_location_rear,parking,required,,,when accessible from an abutting lane or street,upstream_extraction_requested_review; pipeline5_text_candidate_requires_review; rule_object_not_supported,4,burnaby_generic_graph_pack_010__page_0004__local_004,"101.5.5 Accessory Buildings, Structures, and Uses (1) Parking: (a) Parking shall be provided in an attached or detached garage, carport or outdoor parking pad at the rear of the lot when accessible from an abutting lane or street. Where there is no direct access to the rear of the lot or the Director Engineering is satisfied that access to the rear is not feasible because of an extreme grade, parking may be provided elsewhere on the lot. (b) A garage or carport may be constructed below grade, provided that no part of such structure shall extend more than 1.2 m above the surface of the surrounding ground at any point other than the driveway, nor be less than 1.2 m from a lot line.",parking: floor area for parking location rear is required when when accessible from an abutting lane or street.
burnaby_r1_071,review_needed,retry_with_better_evidence,operator_uncertain,low,likely_wrong_or_noise,0.322,height,below_grade_garage_height_above_ground,garage or carport below grade,<=,1.2,m,above the surface of the surrounding ground,upstream_extraction_requested_review; pipeline5_text_candidate_requires_review; operator_not_supported; rule_object_not_supported,4,burnaby_generic_graph_pack_010__page_0004__local_004,"101.5.5 Accessory Buildings, Structures, and Uses (1) Parking: (a) Parking shall be provided in an attached or detached garage, carport or outdoor parking pad at the rear of the lot when accessible from an abutting lane or street. Where there is no direct access to the rear of the lot or the Director Engineering is satisfied that access to the rear is not feasible because of an extreme grade, parking may be provided elsewhere on the lot. (b) A garage or carport may be constructed below grade, provided that no part of such structure shall extend more than 1.2 m above the surface of the surrounding ground at any point other than the driveway, nor be less than 1.2 m from a lot line.",garage or carport below grade: height for below grade garage height above ground must be no more than 1.2 m when above the surface of the surrounding ground.
burnaby_r1_072,review_needed,retry_with_better_evidence,possible_rule_object_mismatch,low,weak,0.517,setback,below_grade_garage_setback,garage or carport below grade,>=,1.2,m,from a lot line,upstream_extraction_requested_review; pipeline5_text_candidate_requires_review; rule_object_not_supported,4,burnaby_generic_graph_pack_010__page_0004__local_004,"101.5.5 Accessory Buildings, Structures, and Uses (1) Parking: (a) Parking shall be provided in an attached or detached garage, carport or outdoor parking pad at the rear of the lot when accessible from an abutting lane or street. Where there is no direct access to the rear of the lot or the Director Engineering is satisfied that access to the rear is not feasible because of an extreme grade, parking may be provided elsewhere on the lot. (b) A garage or carport may be constructed below grade, provided that no part of such structure shall extend more than 1.2 m above the surface of the surrounding ground at any point other than the driveway, nor be less than 1.2 m from a lot line.",garage or carport below grade: setback for below grade garage setback must be at least 1.2 m when from a lot line.
